,b,delta,H,MAPE
248,-9.9,1208,"[-371016.80000000005, -679967.0, -833717.4999999999, -989062.5, -1263103.0]",0.2918938168374191
249,-9.9,1209,"[-370439.80000000005, -677710.0, -830095.4999999999, -984285.5, -1254906.0]",0.29087267107536413
250,-9.9,1210,"[-369796.80000000005, -675331.0, -826321.4999999999, -979326.5, -1246467.0]",0.28983848357729747
251,-9.9,1211,"[-369087.80000000005, -672830.0, -822395.4999999999, -974185.5, -1237786.0]",0.288790479016579
252,-9.9,1212,"[-368312.80000000005, -670207.0, -818317.4999999999, -968862.5, -1228863.0]",0.2877278507068629
253,-9.9,1213,"[-367471.80000000005, -667462.0, -814087.4999999999, -963357.5, -1219698.0]",0.2866497582585728
254,-9.9,1214,"[-366564.80000000005, -664595.0, -809705.4999999999, -957670.5, -1210291.0]",0.2855553250641808
255,-9.9,1215,"[-365591.80000000005, -661606.0, -805171.4999999999, -951801.5, -1200642.0]",0.2844436355956295
256,-9.9,1216,"[-364552.80000000005, -658495.0, -800485.4999999999, -945750.5, -1190751.0]",0.2833137324954821
257,-9.9,1217,"[-363447.80000000005, -655262.0, -795647.4999999999, -939517.5, -1180618.0]",0.2821646134414072
258,-9.9,1218,"[-362276.80000000005, -651907.0, -790657.4999999999, -933102.5, -1170243.0]",0.28099522776137514
259,-9.9,1219,"[-361039.80000000005, -648430.0, -785515.4999999999, -926505.5, -1159626.0]",0.2798044727744344
260,-9.9,1220,"[-359736.80000000005, -644831.0, -780221.4999999999, -919726.5, -1148767.0]",0.2785911898290984
261,-9.9,1221,"[-358367.80000000005, -641110.0, -774775.4999999999, -912765.5, -1137666.0]",0.2773541600081659
262,-9.9,1222,"[-356932.80000000005, -637267.0, -769177.4999999999, -905622.5, -1126323.0]",0.2760920994651627
263,-9.9,1223,"[-355431.80000000005, -633302.0, -763427.4999999999, -898297.5, -1114738.0]",0.2748036543534723
264,-9.9,1224,"[-353864.80000000005, -629215.0, -757525.4999999999, -890790.5, -1102911.0]",0.2734873953045315
265,-9.9,1225,"[-352231.80000000005, -625006.0, -751471.4999999999, -883101.5, -1090842.0]",0.2721418114061356
266,-9.9,1226,"[-350532.80000000005, -620675.0, -745265.4999999999, -875230.5, -1078531.0]",0.27076530362580614
267,-9.9,1227,"[-348767.80000000005, -616222.0, -738907.4999999999, -867177.5, -1065978.0]",0.269356177617218
268,-9.9,1228,"[-346936.80000000005, -611647.0, -732397.4999999999, -858942.5, -1053183.0]",0.26791263583971475
269,-9.9,1229,"[-345039.80000000005, -606950.0, -725735.4999999999, -850525.5, -1040146.0]",0.2664327689117981
270,-9.9,1230,"[-343076.80000000005, -602131.0, -718921.4999999999, -841926.5, -1026867.0]",0.26491454610896115
271,-9.9,1231,"[-341047.80000000005, -597190.0, -711955.4999999999, -833145.5, -1013346.0]",0.2633558049041194
272,-9.9,1232,"[-338952.80000000005, -592127.0, -704837.4999999999, -824182.5, -999583.0]",0.2617542394348985
273,-9.9,1233,"[-336791.80000000005, -586942.0, -697567.4999999999, -815037.5, -985578.0]",0.2601073877658276
274,-9.9,1234,"[-334564.80000000005, -581635.0, -690145.4999999999, -805710.5, -971331.0]",0.2584126177946902
275,-9.9,1235,"[-332271.80000000005, -576206.0, -682571.4999999999, -796201.5, -956842.0]",0.25666711163039496
276,-9.9,1236,"[-329912.80000000005, -570655.0, -674845.4999999999, -786510.5, -942111.0]",0.2548678482442134
277,-9.9,1237,"[-327487.80000000005, -564982.0, -666967.4999999999, -776637.5, -927138.0]",0.25301158416637737
278,-9.9,1238,"[-324996.80000000005, -559187.0, -658937.4999999999, -766582.5, -911923.0]",0.25109483196501836
279,-9.9,1239,"[-322439.80000000005, -553270.0, -650755.4999999999, -756345.5, -896466.0]",0.24911383620325225
280,-9.8,1100,"[-40897.600000000006, -198372.00000000003, -321218.0000000001, -422968.0000000001, -709754.0]",0.5379583957000953
281,-9.8,1101,"[-47448.600000000006, -209291.00000000003, -334012.0000000001, -437847.0000000001, -727693.0]",0.5272738991634418
282,-9.8,1102,"[-53933.600000000006, -220088.00000000003, -346654.0000000001, -452544.00000000006, -745390.0]",0.5174174380251814
283,-9.8,1103,"[-60352.600000000006, -230763.00000000003, -359144.0000000001, -467059.00000000006, -762845.0]",0.5082946611667196
284,-9.8,1104,"[-66705.6, -241316.00000000003, -371482.0000000001, -481392.00000000006, -780058.0]",0.49982499324043594
285,-9.8,1105,"[-72992.6, -251747.00000000003, -383668.0000000001, -495543.00000000006, -797029.0]",0.4919392081758354
286,-9.8,1106,"[-79213.6, -262056.0, -395702.0000000001, -509512.00000000006, -813758.0]",0.48457749809536893
287,-9.8,1107,"[-85368.6, -272243.0, -407584.0000000001, -523299.0000000001, -830245.0]",0.477687923518303
288,-9.8,1108,"[-91457.6, -282308.0, -419314.0000000001, -536904.0, -846490.0]",0.4712251598181572
289,-9.8,1109,"[-97480.6, -292251.0, -430892.0000000001, -550327.0, -862493.0]",0.46514947590348815
290,-9.8,1110,"[-103437.6, -302072.0, -442318.0000000001, -563568.0, -878254.0]",0.4594258964341093
291,-9.8,1111,"[-109328.6, -311771.0, -453592.0000000001, -576627.0, -893773.0]",0.45402351021171194
292,-9.8,1112,"[-115153.6, -321348.0, -464714.0000000001, -589504.0, -909050.0]",0.4489148958299996
293,-9.8,1113,"[-120912.6, -330803.0, -475684.0000000001, -602199.0, -924085.0]",0.44407564202654315
294,-9.8,1114,"[-126605.6, -340136.0, -486502.0000000001, -614712.0, -938878.0]",0.43948394500536453
295,-9.8,1115,"[-132232.6, -349347.0, -497168.0000000001, -627043.0, -953429.0]",0.4351202686944098
296,-9.8,1116,"[-137793.6, -358436.0, -507682.0000000001, -639192.0, -967738.0]",0.4309670567528876
297,-9.8,1117,"[-143288.6, -367403.0, -518044.0000000001, -651159.0, -981805.0]",0.4270084873589791
298,-9.8,1118,"[-148717.6, -376248.0, -528254.0000000001, -662944.0, -995630.0]",0.4232302635421811
299,-9.8,1119,"[-154080.6, -384971.0, -538312.0, -674547.0, -1009213.0]",0.41961943319016937
300,-9.8,1120,"[-159377.6, -393572.0, -548218.0, -685968.0, -1022554.0]",0.41616423394242547
301,-9.8,1121,"[-164608.6, -402051.0, -557972.0, -697207.0, -1035653.0]",0.41285395904575883
302,-9.8,1122,"[-169773.6, -410408.0, -567574.0, -708264.0, -1048510.0]",0.4096788409386497
303,-9.8,1123,"[-174872.6, -418643.0, -577024.0, -719139.0, -1061125.0]",0.40662994988890483
304,-9.8,1124,"[-179905.6, -426756.0, -586322.0, -729832.0, -1073498.0]",0.40369910546079024
305,-9.8,1125,"[-184872.6, -434747.0, -595468.0, -740343.0, -1085629.0]",0.4008787989554693
306,-9.8,1126,"[-189773.6, -442616.0, -604462.0, -750672.0, -1097518.0]",0.3981621252692346
307,-9.8,1127,"[-194608.6, -450363.0, -613304.0, -760819.0, -1109165.0]",0.39554272286097997
308,-9.8,1128,"[-199377.6, -457988.0, -621994.0, -770784.0, -1120570.0]",0.3930147207240667
309,-9.8,1129,"[-204080.6, -465491.0, -630532.0, -780567.0, -1131733.0]",0.3905726914264447
310,-9.8,1130,"[-208717.6, -472872.0, -638918.0, -790168.0, -1142654.0]",0.38821160942315835
311,-9.8,1131,"[-213288.6, -480131.0, -647152.0, -799587.0, -1153333.0]",0.3859268139624221
312,-9.8,1132,"[-217793.6, -487268.0, -655234.0, -808824.0, -1163770.0]",0.38371397600448576
313,-9.8,1133,"[-222232.6, -494283.0, -663164.0, -817879.0, -1173965.0]",0.3815690686548954
314,-9.8,1134,"[-226605.6, -501176.0, -670942.0, -826752.0, -1183918.0]",0.37948834068322296
315,-9.8,1135,"[-230912.6, -507947.0, -678568.0, -835443.0, -1193629.0]",0.37746829275709187
316,-9.8,1136,"[-235153.6, -514596.0, -686042.0, -843952.0, -1203098.0]",0.37550565607118047
317,-9.8,1137,"[-239328.59999999998, -521123.0, -693364.0, -852279.0, -1212325.0]",0.3735973730933059
318,-9.8,1138,"[-243437.59999999998, -527528.0, -700534.0, -860424.0, -1221310.0]",0.3717405801858904
319,-9.8,1139,"[-247480.59999999998, -533811.0, -707552.0, -868387.0, -1230053.0]",0.36993259189209354
320,-9.8,1140,"[-251457.59999999998, -539972.0, -714418.0, -876168.0, -1238554.0]",0.368170886702468
321,-9.8,1141,"[-255368.59999999998, -546011.0000000001, -721132.0, -883767.0, -1246813.0]",0.3664530941408641
322,-9.8,1142,"[-259213.59999999998, -551928.0000000001, -727694.0, -891184.0, -1254830.0]",0.36477698302801825
323,-9.8,1143,"[-262992.6, -557723.0000000001, -734104.0, -898419.0, -1262605.0]",0.3631404507983059
324,-9.8,1144,"[-266705.6, -563396.0000000001, -740362.0, -905472.0, -1270138.0]",0.36154151375990046
325,-9.8,1145,"[-270352.6, -568947.0000000001, -746468.0, -912343.0, -1277429.0]",0.3599782982014014
326,-9.8,1146,"[-273933.6, -574376.0000000001, -752422.0, -919032.0, -1284478.0]",0.3584490322591498
327,-9.8,1147,"[-277448.6, -579683.0000000001, -758224.0, -925539.0, -1291285.0]",0.3569520384691782
328,-9.8,1148,"[-280897.6, -584868.0000000001, -763874.0, -931864.0, -1297850.0]",0.35548572693624125
329,-9.8,1149,"[-284280.6, -589931.0000000001, -769372.0, -938007.0, -1304173.0]",0.35404858905981823
330,-9.8,1150,"[-287597.6, -594872.0000000001, -774718.0, -943968.0, -1310254.0]",0.3526391917635013
331,-9.8,1151,"[-290848.6, -599691.0000000001, -779912.0, -949747.0, -1316093.0]",0.35125617217992683
332,-9.8,1152,"[-294033.6, -604388.0000000001, -784954.0, -955344.0, -1321690.0]",0.34989823274845105
333,-9.8,1153,"[-297152.6, -608963.0000000001, -789844.0, -960759.0, -1327045.0]",0.3485641366872271
334,-9.8,1154,"[-300205.6, -613416.0000000001, -794582.0, -965992.0, -1332158.0]",0.3472527038052756
335,-9.8,1155,"[-303192.6, -617747.0000000001, -799168.0, -971043.0, -1337029.0]",0.3459628066236172
336,-9.8,1156,"[-306113.6, -621956.0000000001, -803602.0, -975912.0, -1341658.0]",0.34469336677762075
337,-9.8,1157,"[-308968.6, -626043.0000000001, -807884.0, -980599.0, -1346045.0]",0.3434433516754573
338,-9.8,1158,"[-311757.6, -630008.0000000001, -812014.0, -985104.0, -1350190.0]",0.3422117713899794
339,-9.8,1159,"[-314480.6, -633851.0, -815992.0, -989427.0, -1354093.0]",0.3409976757635077
340,-9.8,1160,"[-317137.6, -637572.0, -819818.0, -993568.0, -1357754.0]",0.33980015170693567
341,-9.8,1161,"[-319728.6, -641171.0, -823492.0, -997527.0, -1361173.0]",0.3386183206762795
342,-9.8,1162,"[-322253.6, -644648.0, -827014.0, -1001304.0, -1364350.0]",0.3374513363113337
343,-9.8,1163,"[-324712.6, -648003.0, -830384.0, -1004899.0, -1367285.0]",0.3362983822224675
344,-9.8,1164,"[-327105.6, -651236.0, -833602.0, -1008312.0, -1369978.0]",0.33515866991281823
345,-9.8,1165,"[-329432.6, -654347.0, -836668.0, -1011543.0, -1372429.0]",0.33403143682424086
346,-9.8,1166,"[-331693.6, -657336.0, -839582.0, -1014592.0, -1374638.0]",0.3329159444963509
347,-9.8,1167,"[-333888.6, -660203.0, -842344.0, -1017459.0, -1376605.0]",0.3318114768288833
348,-9.8,1168,"[-336017.6, -662948.0, -844954.0, -1020144.0, -1378330.0]",0.330717338438376
349,-9.8,1169,"[-338080.6, -665571.0, -847412.0, -1022647.0, -1379813.0]",0.32963285310089735
350,-9.8,1170,"[-340077.6, -668072.0, -849718.0, -1024968.0, -1381054.0]",0.32855736227316956
351,-9.8,1171,"[-342008.6, -670451.0, -851872.0, -1027107.0, -1382053.0]",0.32749022368500735
352,-9.8,1172,"[-343873.6, -672708.0, -853874.0, -1029064.0, -1382810.0]",0.32643080999650287
353,-9.8,1173,"[-345672.6, -674843.0, -855724.0, -1030839.0, -1383325.0]",0.32537850751383857
354,-9.8,1174,"[-347405.6, -676856.0, -857422.0, -1032432.0, -1383598.0]",0.32433271495801863
355,-9.8,1175,"[-349072.6, -678747.0, -858968.0, -1033843.0, -1383629.0]",0.3232928422811673
356,-9.8,1176,"[-350673.6, -680516.0, -860362.0, -1035072.0, -1383418.0]",0.32225830952536516
357,-9.8,1177,"[-352208.6, -682163.0, -861604.0, -1036119.0, -1382965.0]",0.3212285457192758
358,-9.8,1178,"[-353677.6, -683688.0, -862694.0, -1036984.0, -1382270.0]",0.32020298780806283
359,-9.8,1179,"[-355080.6, -685091.0, -863632.0, -1037667.0, -1381333.0]",0.31918107961231457
360,-9.8,1180,"[-356417.6, -686372.0, -864418.0, -1038168.0, -1380154.0]",0.3181622708118793
361,-9.8,1181,"[-357688.6, -687531.0, -865052.0, -1038487.0, -1378733.0]",0.3171460159506722
362,-9.8,1182,"[-358893.6, -688568.0, -865534.0, -1038624.0, -1377070.0]",0.31613177345864674
363,-9.8,1183,"[-360032.6, -689483.0, -865864.0, -1038579.0, -1375165.0]",0.31513715154725547
364,-9.8,1184,"[-361105.6, -690276.0, -866042.0, -1038352.0, -1373018.0]",0.31423805468572125
365,-9.8,1185,"[-362112.6, -690947.0, -866068.0, -1037943.0, -1370629.0]",0.31333978911105576
366,-9.8,1186,"[-363053.6, -691496.0, -865942.0, -1037352.0, -1367998.0]",0.31244187951773367
367,-9.8,1187,"[-363928.6, -691923.0, -865664.0, -1036579.0, -1365125.0]",0.3115438503285839
368,-9.8,1188,"[-364737.6, -692228.0, -865234.0, -1035624.0, -1362010.0]",0.3106452248531054
369,-9.8,1189,"[-365480.6, -692411.0, -864652.0, -1034487.0, -1358653.0]",0.3097455244402069
370,-9.8,1190,"[-366157.6, -692472.0, -863918.0, -1033168.0, -1355054.0]",0.30884426762218986
371,-9.8,1191,"[-366768.6, -692411.0, -863032.0, -1031667.0, -1351213.0]",0.30794096924674036
372,-9.8,1192,"[-367313.6, -692228.0, -861994.0, -1029984.0, -1347130.0]",0.3070351395936064
373,-9.8,1193,"[-367792.6, -691923.0, -860804.0, -1028119.0, -1342805.0]",0.3061262834725359
374,-9.8,1194,"[-368205.6, -691496.0, -859462.0, -1026072.0, -1338238.0]",0.3052138992989241
375,-9.8,1195,"[-368552.6, -690947.0, -857968.0, -1023843.0, -1333429.0]",0.3042974781434641
376,-9.8,1196,"[-368833.6, -690276.0, -856322.0, -1021432.0, -1328378.0]",0.3033765027519192
377,-9.8,1197,"[-369048.6, -689483.0, -854524.0, -1018839.0, -1323085.0]",0.30245044653093056
378,-9.8,1198,"[-369197.6, -688568.0, -852574.0, -1016064.0, -1317550.0]",0.3015187724955334
379,-9.8,1199,"[-369280.6, -687531.0, -850472.0, -1013107.0, -1311773.0]",0.30058093217379406
380,-9.8,1200,"[-369297.6, -686372.0, -848218.0, -1009968.0, -1305754.0]",0.2996363644636698
381,-9.8,1201,"[-369248.6, -685091.0, -845812.0, -1006647.0, -1299493.0]",0.2986844944368574
382,-9.8,1202,"[-369133.6, -683688.0000000001, -843254.0, -1003144.0, -1292990.0]",0.2977247320840064
383,-9.8,1203,"[-368952.6, -682163.0000000001, -840544.0, -999459.0, -1286245.0]",0.2967564709952469
384,-9.8,1204,"[-368705.6, -680516.0000000001, -837682.0, -995592.0, -1279258.0]",0.29577908696949284
385,-9.8,1205,"[-368392.6, -678747.0000000001, -834668.0, -991543.0, -1272029.0]",0.2947919365454493
386,-9.8,1206,"[-368013.6, -676856.0000000001, -831502.0, -987312.0, -1264558.0]",0.2937943554466385
387,-9.8,1207,"[-367568.6, -674843.0000000001, -828184.0, -982899.0, -1256845.0]",0.2927856569320938
388,-9.8,1208,"[-367057.6, -672708.0000000001, -824714.0, -978304.0, -1248890.0]",0.2917651300436086
389,-9.8,1209,"[-366480.6, -670451.0000000001, -821092.0, -973527.0, -1240693.0]",0.29073203773958906
390,-9.8,1210,"[-365837.6, -668072.0000000001, -817318.0, -968568.0, -1232254.0]",0.28968561490461514
391,-9.8,1211,"[-365128.6, -665571.0000000001, -813392.0, -963427.0, -1223573.0]",0.2886250662227571
392,-9.8,1212,"[-364353.6, -662948.0000000001, -809314.0, -958104.0, -1214650.0]",0.28754956390151704
393,-9.8,1213,"[-363512.6, -660203.0000000001, -805084.0, -952599.0, -1205485.0]",0.2864582452319401
394,-9.8,1214,"[-362605.6, -657336.0000000001, -800702.0, -946912.0, -1196078.0]",0.2853502099689537
395,-9.8,1215,"[-361632.6, -654347.0000000001, -796168.0, -941043.0, -1186429.0]",0.28422451751433053
396,-9.8,1216,"[-360593.6, -651236.0000000001, -791482.0, -934992.0, -1176538.0]",0.28308018388279105
397,-9.8,1217,"[-359488.6, -648003.0000000001, -786644.0, -928759.0, -1166405.0]",0.2819161784296586
398,-9.8,1218,"[-358317.6, -644648.0000000001, -781654.0, -922344.0, -1156030.0]",0.2807314203160989
399,-9.8,1219,"[-357080.6, -641171.0000000001, -776512.0, -915747.0, -1145413.0]",0.2795247746852935
400,-9.8,1220,"[-355777.6, -637572.0000000001, -771218.0, -908968.0, -1134554.0]",0.2782950485198667
401,-9.8,1221,"[-354408.6, -633851.0000000001, -765772.0, -902007.0, -1123453.0]",0.277040986147449
402,-9.8,1222,"[-352973.6, -630008.0000000001, -760174.0, -894864.0, -1112110.0]",0.2757612643573704
403,-9.8,1223,"[-351472.6, -626043.0000000001, -754424.0, -887539.0, -1100525.0]",0.2744544870870555
404,-9.8,1224,"[-349905.6, -621956.0, -748522.0, -880032.0, -1088698.0]",0.27311917963166005
405,-9.8,1225,"[-348272.6, -617747.0, -742468.0, -872343.0, -1076629.0]",0.27175378232475894
406,-9.8,1226,"[-346573.6, -613416.0, -736262.0, -864472.0, -1064318.0]",0.2703566436313448
407,-9.8,1227,"[-344808.6, -608963.0, -729904.0, -856419.0, -1051765.0]",0.26892601258690624
408,-9.8,1228,"[-342977.6, -604388.0, -723394.0, -848184.0, -1038970.0]",0.2674600305077673
409,-9.8,1229,"[-341080.6, -599691.0, -716732.0, -839767.0, -1025933.0]",0.26595672188799996
410,-9.8,1230,"[-339117.6, -594872.0, -709918.0, -831168.0, -1012654.0]",0.26441398438686303
411,-9.8,1231,"[-337088.6, -589931.0, -702952.0, -822387.0, -999133.0]",0.26282957779761074
412,-9.8,1232,"[-334993.6, -584868.0, -695834.0, -813424.0, -985370.0]",0.2612011118733529
413,-9.8,1233,"[-332832.6, -579683.0, -688564.0, -804279.0, -971365.0]",0.2595260328680737
414,-9.8,1234,"[-330605.6, -574376.0, -681142.0, -794952.0, -957118.0]",0.25780160863048807
415,-9.8,1235,"[-328312.6, -568947.0, -673568.0, -785443.0, -942629.0]",0.2560249120646169
416,-9.8,1236,"[-325953.6, -563396.0, -665842.0, -775752.0, -927898.0]",0.2541928027431587
417,-9.8,1237,"[-323528.6, -557722.9999999999, -657964.0, -765879.0, -912925.0]",0.25230190642717043
418,-9.8,1238,"[-321037.6, -551927.9999999999, -649934.0, -755824.0, -897710.0]",0.2503485922073108
419,-9.8,1239,"[-318480.6, -546011.0, -641752.0, -745587.0, -882253.0]",0.2483289469368335
420,-9.700000000000001,1100,"[-36938.40000000005, -191113.00000000006, -312214.5, -412209.50000000006, -695541.0000000002]",0.5443440247317927
421,-9.700000000000001,1101,"[-43489.40000000005, -202032.00000000006, -325008.5, -427088.50000000006, -713480.0000000002]",0.533141916326963
422,-9.700000000000001,1102,"[-49974.40000000005, -212829.00000000006, -337650.5, -441785.50000000006, -731177.0000000002]",0.522828073542119
423,-9.700000000000001,1103,"[-56393.40000000005, -223504.00000000006, -350140.5, -456300.50000000006, -748632.0000000002]",0.5132991137077744
424,-9.700000000000001,1104,"[-62746.40000000005, -234057.00000000006, -362478.5, -470633.50000000006, -765845.0000000002]",0.5044670623988138
425,-9.700000000000001,1105,"[-69033.40000000005, -244488.00000000006, -374664.5, -484784.50000000006, -782816.0000000002]",0.49625658507493453
426,-9.700000000000001,1106,"[-75254.40000000005, -254797.00000000006, -386698.5, -498753.50000000006, -799545.0000000002]",0.4886027948509823
427,-9.700000000000001,1107,"[-81409.40000000005, -264984.00000000006, -398580.5, -512540.50000000006, -816032.0000000002]",0.4814495012023845
428,-9.700000000000001,1108,"[-87498.40000000005, -275049.00000000006, -410310.5, -526145.5000000001, -832277.0000000002]",0.4747477994917985
429,-9.700000000000001,1109,"[-93521.40000000005, -284992.00000000006, -421888.5, -539568.5000000002, -848280.0000000002]",0.46845492636491703
430,-9.700000000000001,1110,"[-99478.40000000005, -294813.00000000006, -433314.49999999994, -552809.5000000002, -864041.0000000002]",0.4625333243274408
431,-9.700000000000001,1111,"[-105369.40000000005, -304512.00000000006, -444588.49999999994, -565868.5000000002, -879560.0000000002]",0.45694987222044264
432,-9.700000000000001,1112,"[-111194.40000000005, -314089.00000000006, -455710.49999999994, -578745.5000000002, -894837.0000000002]",0.45167524825272193
433,-9.700000000000001,1113,"[-116953.40000000005, -323544.0, -466680.49999999994, -591440.5000000002, -909872.0000000002]",0.44668339969301946
434,-9.700000000000001,1114,"[-122646.40000000005, -332877.0, -477498.49999999994, -603953.5000000002, -924665.0000000002]",0.44195109895011486
435,-9.700000000000001,1115,"[-128273.40000000005, -342088.0, -488164.49999999994, -616284.5000000002, -939216.0000000002]",0.43745757005574815
436,-9.700000000000001,1116,"[-133834.40000000005, -351177.0, -498678.49999999994, -628433.5000000002, -953525.0000000002]",0.43318417285860383
437,-9.700000000000001,1117,"[-139329.40000000005, -360144.0, -509040.49999999994, -640400.5000000002, -967592.0000000002]",0.4291141347867525
438,-9.700000000000001,1118,"[-144758.40000000005, -368989.0, -519250.5, -652185.5000000002, -981417.0000000002]",0.42523232202320244
