,b,delta,H,MAPE
2554,-0.5,1134,"[141600.0, 173911.0, 166383.5, 173788.5, 137891.0]",0.09561452366130949
2555,-0.5,1135,"[137293.0, 167140.0, 158757.5, 165097.5, 128180.0]",0.09812497025650786
2556,-0.5,1136,"[133052.0, 160491.0, 151283.5, 156588.5, 118711.0]",0.10078069671140881
2557,-0.5,1137,"[128877.0, 153964.0, 143961.5, 148261.5, 109484.0]",0.10359594944401267
2558,-0.5,1138,"[124768.0, 147559.0, 136791.5, 140116.5, 100499.0]",0.10658700329673373
2559,-0.5,1139,"[120725.0, 141276.0, 129773.5, 132153.5, 91756.0]",0.10977254565653809
2560,-0.5,1140,"[116748.0, 135115.0, 122907.5, 124372.5, 83255.0]",0.11409585884566908
2561,-0.5,1141,"[112837.0, 129076.0, 116193.5, 116773.5, 74996.0]",0.12722577453825953
2562,-0.5,1142,"[108992.0, 123159.0, 109631.5, 109356.5, 66979.0]",0.14145271926472341
2563,-0.5,1143,"[105213.0, 117364.0, 103221.5, 102121.5, 59204.0]",0.15692431495881948
2564,-0.5,1144,"[101500.0, 111691.0, 96963.5, 95068.5, 51671.0]",0.17381624621903544
2565,-0.5,1145,"[97853.0, 106140.0, 90857.5, 88197.5, 44380.0]",0.19233929457124938
2566,-0.5,1146,"[94272.0, 100711.0, 84903.5, 81508.5, 37331.0]",0.21274860430471051
2567,-0.5,1147,"[90757.0, 95404.0, 79101.5, 75001.5, 30524.0]",0.2353560525151838
2568,-0.5,1148,"[87308.0, 90219.0, 73451.5, 68676.5, 23959.0]",0.26081649758158865
2569,-0.5,1149,"[83925.0, 85156.0, 67953.5, 62533.5, 17636.0]",0.294524028700773
2570,-0.5,1150,"[80608.0, 80215.0, 62607.5, 56572.5, 11555.0]",0.332665884661028
2571,-0.5,1151,"[77357.0, 75396.0, 57413.5, 50793.5, 5716.0]",0.3761935832245872
2572,-0.5,1152,"[74172.0, 70699.0, 52371.5, 45196.5, 119.0]",0.4263532845752357
2573,-0.5,1153,"[71053.0, 66124.0, 47481.5, 39781.5, -5236.0]",0.4848095837667195
2574,-0.5,1154,"[68000.0, 61671.0, 42743.5, 34548.5, -10349.0]",0.5538374683389788
2575,-0.5,1155,"[65013.0, 57340.0, 38157.5, 29497.5, -15220.0]",0.6366306611437856
2576,-0.5,1156,"[62092.0, 53131.0, 33723.5, 24628.5, -19849.0]",0.7378179358078659
2577,-0.5,1157,"[59237.0, 49044.0, 29441.5, 19941.5, -24236.0]",0.8643717960248225
2578,-0.5,1158,"[56448.0, 45079.0, 25311.5, 15436.5, -28381.0]",1.027307847647813
2579,-0.5,1159,"[53725.0, 41236.0, 21333.5, 11113.5, -32284.0]",1.245113746268029
2580,-0.5,1160,"[51068.0, 37515.0, 17507.5, 6972.5, -35945.0]",1.55138100054462
2581,-0.5,1161,"[48477.0, 33916.0, 13833.5, 3013.5, -39364.0]",2.014192664840671
2582,-0.5,1162,"[45952.0, 30439.0, 10311.5, -763.5, -42541.0]",2.7956910456703072
2583,-0.5,1163,"[43493.0, 27084.0, 6941.5, -4358.5, -45476.0]",4.40023840485479
2584,-0.5,1164,"[41100.0, 23851.0, 3723.5, -7771.5, -48169.0]",9.586005968273913
2585,-0.5,1165,"[38773.0, 20740.0, 657.5, -11002.5, -50620.0]",84.07947658402205
2586,-0.5,1166,"[36512.0, 17751.0, -2256.5, -14051.5, -52829.0]",8.192940701895926
2587,-0.5,1167,"[34317.0, 14884.0, -5018.5, -16918.5, -54796.0]",4.4095379921545845
2588,-0.5,1168,"[32188.0, 12139.0, -7628.5, -19603.5, -56521.0]",3.0616395272155428
2589,-0.5,1169,"[30125.0, 9516.0, -10086.5, -22106.5, -58004.0]",2.3691787324946594
2590,-0.5,1170,"[28128.0, 7015.0, -12392.5, -24427.5, -59245.0]",1.9537047372049507
2591,-0.5,1171,"[26197.0, 4636.0, -14546.5, -26566.5, -60244.0]",1.6743973682717943
2592,-0.5,1172,"[24332.0, 2379.0, -16548.5, -28523.5, -61001.0]",1.473143317960737
2593,-0.5,1173,"[22533.0, 244.0, -18398.5, -30298.5, -61516.0]",1.3209982158378697
2594,-0.5,1174,"[20800.0, -1769.0, -20096.5, -31891.5, -61789.0]",1.2017267219724315
2595,-0.5,1175,"[19133.0, -3660.0, -21642.5, -33302.5, -61820.0]",1.105512774947676
2596,-0.5,1176,"[17532.0, -5429.0, -23036.5, -34531.5, -61609.0]",1.0260679530044643
2597,-0.5,1177,"[15997.0, -7076.0, -24278.5, -35578.5, -61156.0]",0.9591728223245191
2598,-0.5,1178,"[14528.0, -8601.0, -25368.5, -36443.5, -60461.0]",0.9018857545596755
2599,-0.5,1179,"[13125.0, -10004.0, -26306.5, -37126.5, -59524.0]",0.8520878533996461
2600,0.0,1115,"[255769.0, 362035.0, 385175.0, 427290.0, 439445.0]",0.139145987033311
2601,0.0,1116,"[250208.0, 352946.0, 374661.0, 415141.0, 425136.0]",0.13649782299245583
2602,0.0,1117,"[244713.0, 343979.0, 364299.0, 403174.0, 411069.0]",0.1337701741818005
2603,0.0,1118,"[239284.0, 335134.0, 354089.0, 391389.0, 397244.0]",0.13095961890119617
2604,0.0,1119,"[233921.0, 326411.0, 344031.0, 379786.0, 383661.0]",0.12806254909132336
2605,0.0,1120,"[228624.0, 317810.0, 334125.0, 368365.0, 370320.0]",0.12507515853077117
2606,0.0,1121,"[223393.0, 309331.0, 324371.0, 357126.0, 357221.0]",0.12199343023795976
2607,0.0,1122,"[218228.0, 300974.0, 314769.0, 346069.0, 344364.0]",0.11881312303037779
2608,0.0,1123,"[213129.0, 292739.0, 305319.0, 335194.0, 331749.0]",0.11552975719321035
2609,0.0,1124,"[208096.0, 284626.0, 296021.0, 324501.0, 319376.0]",0.11213859920983933
2610,0.0,1125,"[203129.0, 276635.0, 286875.0, 313990.0, 307245.0]",0.10863464550816575
2611,0.0,1126,"[198228.0, 268766.0, 277881.0, 303661.0, 295356.0]",0.10501260517958286
2612,0.0,1127,"[193393.0, 261019.0, 269039.0, 293514.0, 283709.0]",0.10262648442269165
2613,0.0,1128,"[188624.0, 253394.0, 260349.0, 283549.0, 272304.0]",0.10017326063804421
2614,0.0,1129,"[183921.0, 245891.0, 251811.0, 273766.0, 261141.0]",0.09763014475598628
2615,0.0,1130,"[179284.0, 238510.0, 243425.0, 264165.0, 250220.0]",0.09499253149870199
2616,0.0,1131,"[174713.0, 231251.0, 235191.0, 254746.0, 239541.0]",0.09225552692255529
2617,0.0,1132,"[170208.0, 224114.0, 227109.0, 245509.0, 229104.0]",0.08941392863790144
2618,0.0,1133,"[165769.0, 217099.0, 219179.0, 236454.0, 218909.0]",0.0864622048212141
2619,0.0,1134,"[161396.0, 210206.0, 211401.0, 227581.0, 208956.0]",0.08339447201679187
2620,0.0,1135,"[157089.0, 203435.0, 203775.0, 218890.0, 199245.0]",0.08020447175077414
2621,0.0,1136,"[152848.0, 196786.0, 196301.0, 210381.0, 189776.0]",0.07688554601455252
2622,0.0,1137,"[148673.0, 190259.0, 188979.0, 202054.0, 180549.0]",0.07684362898318972
2623,0.0,1138,"[144564.0, 183854.0, 181809.0, 193909.0, 171564.0]",0.07799931483384721
2624,0.0,1139,"[140521.0, 177571.0, 174791.0, 185946.0, 162821.0]",0.07917305293174123
2625,0.0,1140,"[136544.0, 171410.0, 167925.0, 178165.0, 154320.0]",0.08036379650751396
2626,0.0,1141,"[132633.0, 165371.0, 161211.0, 170566.0, 146061.0]",0.08157021661626981
2627,0.0,1142,"[128788.0, 159454.0, 154649.0, 163149.0, 138044.0]",0.08279065266824717
2628,0.0,1143,"[125009.0, 153659.0, 148239.0, 155914.0, 130269.0]",0.08402305459338935
2629,0.0,1144,"[121296.0, 147986.0, 141981.0, 148861.0, 122736.0]",0.08526491520955978
2630,0.0,1145,"[117649.0, 142435.0, 135875.0, 141990.0, 115445.0]",0.08651319112204887
2631,0.0,1146,"[114068.0, 137006.0, 129921.0, 135301.0, 108396.0]",0.08776421020278795
2632,0.0,1147,"[110553.0, 131699.0, 124119.0, 128794.0, 101589.0]",0.08901356337787429
2633,0.0,1148,"[107104.0, 126514.0, 118469.0, 122469.0, 95024.0]",0.0902559780891183
2634,0.0,1149,"[103721.0, 121451.0, 112971.0, 116326.0, 88701.0]",0.09148517038864443
2635,0.0,1150,"[100404.0, 116510.0, 107625.0, 110365.0, 82620.0]",0.0926936721775222
2636,0.0,1151,"[97153.0, 111691.0, 102431.0, 104586.0, 76781.0]",0.09387262961745042
2637,0.0,1152,"[93968.0, 106994.0, 97389.0, 98989.0, 71184.0]",0.09613509660124132
2638,0.0,1153,"[90849.0, 102419.0, 92499.0, 93574.0, 65829.0]",0.10425230810701529
2639,0.0,1154,"[87796.0, 97966.0, 87761.0, 88341.0, 60716.0]",0.11264139334563869
2640,0.0,1155,"[84809.0, 93635.0, 83175.0, 83290.0, 55845.0]",0.12130034884243197
2641,0.0,1156,"[81888.0, 89426.0, 78741.0, 78421.0, 51216.0]",0.13022344426535198
2642,0.0,1157,"[79033.0, 85339.0, 74459.0, 73734.0, 46829.0]",0.1394002125800653
2643,0.0,1158,"[76244.0, 81374.0, 70329.0, 69229.0, 42684.0]",0.1488142176190196
2644,0.0,1159,"[73521.0, 77531.0, 66351.0, 64906.0, 38781.0]",0.15844155844155844
2645,0.0,1160,"[70864.0, 73810.0, 62525.0, 60765.0, 35120.0]",0.16824906626545771
2646,0.0,1161,"[68273.0, 70211.0, 58851.0, 56806.0, 31701.0]",0.1807278146668439
2647,0.0,1162,"[65748.0, 66734.0, 55329.0, 53029.0, 28524.0]",0.19447736148854336
2648,0.0,1163,"[63289.0, 63379.0, 51959.0, 49434.0, 25589.0]",0.20845259215454365
2649,0.0,1164,"[60896.0, 60146.0, 48741.0, 46021.0, 22896.0]",0.22256388772517804
2650,0.0,1165,"[58569.0, 57035.0, 45675.0, 42790.0, 20445.0]",0.23669437095236825
2651,0.0,1166,"[56308.0, 54046.0, 42761.0, 39741.0, 18236.0]",0.25069448392170235
2652,0.0,1167,"[54113.0, 51179.0, 39999.0, 36874.0, 16269.0]",0.26437606458570606
2653,0.0,1168,"[51984.0, 48434.0, 37389.0, 34189.0, 14544.0]",0.27750616489760904
2654,0.0,1169,"[49921.0, 45811.0, 34931.0, 31686.0, 13061.0]",0.29152271820306713
2655,0.0,1170,"[47924.0, 43310.0, 32625.0, 29365.0, 11820.0]",0.30557184750733135
2656,0.0,1171,"[45993.0, 40931.0, 30471.0, 27226.0, 10821.0]",0.31841072554393274
2657,0.0,1172,"[44128.0, 38674.0, 28469.0, 25269.0, 10064.0]",0.32960082944530844
2658,0.0,1173,"[42329.0, 36539.0, 26619.0, 23494.0, 9549.0]",0.3386414495055223
2659,0.0,1174,"[40596.0, 34526.0, 24921.0, 21901.0, 9276.0]",0.34497789971041
2660,0.0,1175,"[38929.0, 32635.0, 23375.0, 20490.0, 9245.0]",0.34801803102491297
2661,0.0,1176,"[37328.0, 30866.0, 21981.0, 19261.0, 9456.0]",0.3471587659388352
2662,0.0,1177,"[35793.0, 29219.0, 20739.0, 18214.0, 9909.0]",0.34182341886646644
2663,0.0,1178,"[34324.0, 27694.0, 19649.0, 17349.0, 10604.0]",0.33150884875022807
2664,0.0,1179,"[32921.0, 26291.0, 18711.0, 16666.0, 11541.0]",0.31583906529727696
2665,0.5,1115,"[275565.0, 398330.0, 430192.5, 481082.5, 510510.0]",0.15687223240189346
2666,0.5,1116,"[270004.0, 389241.0, 419678.5, 468933.5, 496201.0]",0.15496448730906853
2667,0.5,1117,"[264509.0, 380274.0, 409316.5, 456966.5, 482134.0]",0.15301725867951033
2668,0.5,1118,"[259080.0, 371429.0, 399106.5, 445181.5, 468309.0]",0.15102974310202325
2669,0.5,1119,"[253717.0, 362706.0, 389048.5, 433578.5, 454726.0]",0.14900114902712885
2670,0.5,1120,"[248420.0, 354105.0, 379142.5, 422157.5, 441385.0]",0.1469307016545542
2671,0.5,1121,"[243189.0, 345626.0, 369388.5, 410918.5, 428286.0]",0.1448176485249871
2672,0.5,1122,"[238024.0, 337269.0, 359786.5, 399861.5, 415429.0]",0.14266126590378034
2673,0.5,1123,"[232925.0, 329034.0, 350336.5, 388986.5, 402814.0]",0.1404608660544946
2674,0.5,1124,"[227892.0, 320921.0, 341038.5, 378293.5, 390441.0]",0.13821580551144166
2675,0.5,1125,"[222925.0, 312930.0, 331892.5, 367782.5, 378310.0]",0.13592549447281022
2676,0.5,1126,"[218024.0, 305061.0, 322898.5, 357453.5, 366421.0]",0.133589407449591
2677,0.5,1127,"[213189.0, 297314.0, 314056.5, 347306.5, 354774.0]",0.13120709532044228
2678,0.5,1128,"[208420.0, 289689.0, 305366.5, 337341.5, 343369.0]",0.1287781989588906
2679,0.5,1129,"[203717.0, 282186.0, 296828.5, 327558.5, 332206.0]",0.12630246461688627
2680,0.5,1130,"[199080.0, 274805.0, 288442.5, 317957.5, 321285.0]",0.1237797612677212
2681,0.5,1131,"[194509.0, 267546.0, 280208.5, 308538.5, 310606.0]",0.12121010013162845
2682,0.5,1132,"[190004.0, 260409.0, 272126.5, 299301.5, 300169.0]",0.11859365662892112
2683,0.5,1133,"[185565.0, 253394.0, 264196.5, 290246.5, 289974.0]",0.11593079502811335
2684,0.5,1134,"[181192.0, 246501.0, 256418.5, 281373.5, 280021.0]",0.11322209607982618
2685,0.5,1135,"[176885.0, 239730.0, 248792.5, 272682.5, 270310.0]",0.11046838795100959
2686,0.5,1136,"[172644.0, 233081.0, 241318.5, 264173.5, 260841.0]",0.10767078079753731
2687,0.5,1137,"[168469.0, 226554.0, 233996.5, 255846.5, 251614.0]",0.10483070533577363
2688,0.5,1138,"[164360.0, 220149.0, 226826.5, 247701.5, 242629.0]",0.10194995579422436
2689,0.5,1139,"[160317.0, 213866.0, 219808.5, 239738.5, 233886.0]",0.0996729161046668
2690,0.5,1140,"[156340.0, 207705.0, 212942.5, 231957.5, 225385.0]",0.0976980267419489
2691,0.5,1141,"[152429.0, 201666.0, 206228.5, 224358.5, 217126.0]",0.09569218852315012
2692,0.5,1142,"[148584.0, 195749.0, 199666.5, 216941.5, 209109.0]",0.09365702798824804
2693,0.5,1143,"[144805.0, 189954.0, 193256.5, 209706.5, 201334.0]",0.09159453749297163
2694,0.5,1144,"[141092.0, 184281.0, 186998.5, 202653.5, 193801.0]",0.08950712237546017
2695,0.5,1145,"[137445.0, 178730.0, 180892.5, 195782.5, 186510.0]",0.08739765283842796
2696,0.5,1146,"[133864.0, 173301.0, 174938.5, 189093.5, 179461.0]",0.08526952077097963
2697,0.5,1147,"[130349.0, 167994.0, 169136.5, 182586.5, 172654.0]",0.08312670167250097
2698,0.5,1148,"[126900.0, 162809.0, 163486.5, 176261.5, 166089.0]",0.08097382175260757
2699,0.5,1149,"[123517.0, 157746.0, 157988.5, 170118.5, 159766.0]",0.0788162301595556
2700,0.5,1150,"[120200.0, 152805.0, 152642.5, 164157.5, 153685.0]",0.07666007612745296
2701,0.5,1151,"[116949.0, 147986.0, 147448.5, 158378.5, 147846.0]",0.07451239062186892
2702,0.5,1152,"[113764.0, 143289.0, 142406.5, 152781.5, 142249.0]",0.07238117179513023
2703,0.5,1153,"[110645.0, 138714.0, 137516.5, 147366.5, 136894.0]",0.0702754732274829
2704,0.5,1154,"[107592.0, 134261.0, 132778.5, 142133.5, 131781.0]",0.06820549351934946
2705,0.5,1155,"[104605.0, 129930.0, 128192.5, 137082.5, 126910.0]",0.06618266530508042
2706,0.5,1156,"[101684.0, 125721.0, 123758.5, 132213.5, 122281.0]",0.0642197411740619
2707,0.5,1157,"[98829.0, 121634.0, 119476.5, 127526.5, 117894.0]",0.06233087330873309
2708,0.5,1158,"[96040.0, 117669.0, 115346.5, 123021.5, 113749.0]",0.06053168288484447
2709,0.5,1159,"[93317.0, 113826.0, 111368.5, 118698.5, 109846.0]",0.0588393144394724
2710,0.5,1160,"[90660.0, 110105.0, 107542.5, 114557.5, 106185.0]",0.05727246952083923
2711,0.5,1161,"[88069.0, 106506.0, 103868.5, 110598.5, 102766.0]",0.05585141302988618
2712,0.5,1162,"[85544.0, 103029.0, 100346.5, 106821.5, 99589.0]",0.05459794480447379
2713,0.5,1163,"[83085.0, 99674.0, 96976.5, 103226.5, 96654.0]",0.053535328262610114
2714,0.5,1164,"[80692.0, 96441.0, 93758.5, 99813.5, 93961.0]",0.052688167414874365
2715,0.5,1165,"[78365.0, 93330.0, 90692.5, 96582.5, 91510.0]",0.05208222340614456
2716,0.5,1166,"[76104.0, 90341.0, 87778.5, 93533.5, 89301.0]",0.051744162102055055
2717,0.5,1167,"[73909.0, 87474.0, 85016.5, 90666.5, 87334.0]",0.051701225259189444
2718,0.5,1168,"[71780.0, 84729.0, 82406.5, 87981.5, 85609.0]",0.05243996450960714
2719,0.5,1169,"[69717.0, 82106.0, 79948.5, 85478.5, 84126.0]",0.054237921549868465
2720,0.5,1170,"[67720.0, 79605.0, 77642.5, 83157.5, 82885.0]",0.056476816449707166
2721,0.5,1171,"[65789.0, 77226.0, 75488.5, 81018.5, 81886.0]",0.059179146740498345
2722,0.5,1172,"[63924.0, 74969.0, 73486.5, 79061.5, 81129.0]",0.06236411949432321
2723,0.5,1173,"[62125.0, 72834.0, 71636.5, 77286.5, 80614.0]",0.06640456959747157
2724,0.5,1174,"[60392.0, 70821.0, 69938.5, 75693.5, 80341.0]",0.07368765853084946
2725,0.5,1175,"[58725.0, 68930.0, 68392.5, 74282.5, 80310.0]",0.0817733287702487
2726,0.5,1176,"[57124.0, 67161.0, 66998.5, 73053.5, 80521.0]",0.09065354435738768
2727,0.5,1177,"[55589.0, 65514.0, 65756.5, 72006.5, 80974.0]",0.10030896892655368
2728,0.5,1178,"[54120.0, 63989.0, 64666.5, 71141.5, 81669.0]",0.11070843241374788
2729,0.5,1179,"[52717.0, 62586.0, 63728.5, 70458.5, 82606.0]",0.1218087540952014
2730,1.0,1115,"[295361.0, 434625.0, 475210.0, 534875.0, 581575.0]",0.17114788387204594
2731,1.0,1116,"[289800.0, 425536.0, 464696.0, 522726.0, 567266.0]",0.1697546810077779
2732,1.0,1117,"[284305.0, 416569.0, 454334.0, 510759.0, 553199.0]",0.16834468444451653
2733,1.0,1118,"[278876.0, 407724.0, 444124.0, 498974.0, 539374.0]",0.16691820280746789
2734,1.0,1119,"[273513.0, 399001.0, 434066.0, 487371.0, 525791.0]",0.16547560976760378
2735,1.0,1120,"[268216.0, 390400.0, 424160.0, 475950.0, 512450.0]",0.1640173505293611
2736,1.0,1121,"[262985.0, 381921.0, 414406.0, 464711.0, 499351.0]",0.16254394886956144
2737,1.0,1122,"[257820.0, 373564.0, 404804.0, 453654.0, 486494.0]",0.16105601476671982
2738,1.0,1123,"[252721.0, 365329.0, 395354.0, 442779.0, 473879.0]",0.15955425266131346
2739,1.0,1124,"[247688.0, 357216.0, 386056.0, 432086.0, 461506.0]",0.15803947038871838
2740,1.0,1125,"[242721.0, 349225.0, 376910.0, 421575.0, 449375.0]",0.1565125888273003
2741,1.0,1126,"[237820.0, 341356.0, 367916.0, 411246.0, 437486.0]",0.15497465230445745
2742,1.0,1127,"[232985.0, 333609.0, 359074.0, 401099.0, 425839.0]",0.15342683980312746
2743,1.0,1128,"[228216.0, 325984.0, 350384.0, 391134.0, 414434.0]",0.15187047701023065
2744,1.0,1129,"[223513.0, 318481.0, 341846.0, 381351.0, 403271.0]",0.1503070492465516
2745,1.0,1130,"[218876.0, 311100.0, 333460.0, 371750.0, 392350.0]",0.14873821531443848
2746,1.0,1131,"[214305.0, 303841.0, 325226.0, 362331.0, 381671.0]",0.1471658222951869
2747,1.0,1132,"[209800.0, 296704.0, 317144.0, 353094.0, 371234.0]",0.1455919213217776
2748,1.0,1133,"[205361.0, 289689.0, 309214.0, 344039.0, 361039.0]",0.14401878434443616
2749,1.0,1134,"[200988.0, 282796.0, 301436.0, 335166.0, 351086.0]",0.1424489218958974
2750,1.0,1135,"[196681.0, 276025.0, 293810.0, 326475.0, 341375.0]",0.14088510184987652
2751,1.0,1136,"[192440.0, 269376.0, 286336.0, 317966.0, 331906.0]",0.13933036914959973
2752,1.0,1137,"[188265.0, 262849.0, 279014.0, 309639.0, 322679.0]",0.1377880664628176
2753,1.0,1138,"[184156.0, 256444.0, 271844.0, 301494.0, 313694.0]",0.13626185569495158
2754,1.0,1139,"[180113.0, 250161.0, 264826.0, 293531.0, 304951.0]",0.1347557402623104
2755,1.0,1140,"[176136.0, 244000.0, 257960.0, 285750.0, 296450.0]",0.13327408799202728
2756,1.0,1141,"[172225.0, 237961.0, 251246.0, 278151.0, 288191.0]",0.131821654473869
2757,1.0,1142,"[168380.0, 232044.0, 244684.0, 270734.0, 280174.0]",0.13040360664071382
2758,1.0,1143,"[164601.0, 226249.0, 238274.0, 263499.0, 272399.0]",0.1290255462986965
2759,1.0,1144,"[160888.0, 220576.0, 232016.0, 256446.0, 264866.0]",0.1276935332642458
2760,1.0,1145,"[157241.0, 215025.0, 225910.0, 249575.0, 257575.0]",0.12641410769311495
2761,1.0,1146,"[153660.0, 209596.0, 219956.0, 242886.0, 250526.0]",0.12519431110582713
2762,1.0,1147,"[150145.0, 204289.0, 214154.0, 236379.0, 243719.0]",0.12404170552481866
2763,1.0,1148,"[146696.0, 199104.0, 208504.0, 230054.0, 237154.0]",0.12296439004142878
2764,1.0,1149,"[143313.0, 194041.0, 203006.0, 223911.0, 230831.0]",0.12197101402670278
2765,1.0,1150,"[139996.0, 189100.0, 197660.0, 217950.0, 224750.0]",0.12107078609034343
2766,1.0,1151,"[136745.0, 184281.0, 192466.0, 212171.0, 218911.0]",0.12027347777940112
2767,1.0,1152,"[133560.0, 179584.0, 187424.0, 206574.0, 213314.0]",0.11958942089572992
2768,1.0,1153,"[130441.0, 175009.0, 182534.0, 201159.0, 207959.0]",0.11902949720321658
2769,1.0,1154,"[127388.0, 170556.0, 177796.0, 195926.0, 202846.0]",0.11860511919790695
2770,1.0,1155,"[124401.0, 166225.0, 173210.0, 190875.0, 197975.0]",0.11832820053337334
2771,1.0,1156,"[121480.0, 162016.0, 168776.0, 186006.0, 193346.0]",0.11821111463834619
2772,1.0,1157,"[118625.0, 157929.0, 164494.0, 181319.0, 188959.0]",0.11826664004358296
2773,1.0,1158,"[115836.0, 153964.0, 160364.0, 176814.0, 184814.0]",0.11850789096126257
2774,1.0,1159,"[113113.0, 150121.0, 156386.0, 172491.0, 180911.0]",0.11894823174502149
2775,1.0,1160,"[110456.0, 146400.0, 152560.0, 168350.0, 177250.0]",0.1196011740148553
2776,1.0,1161,"[107865.0, 142801.0, 148886.0, 164391.0, 173831.0]",0.12048025547118768
2777,1.0,1162,"[105340.0, 139324.0, 145364.0, 160614.0, 170654.0]",0.12159889975821296
2778,1.0,1163,"[102881.0, 135969.0, 141994.0, 157019.0, 167719.0]",0.12297025717776248
2779,1.0,1164,"[100488.0, 132736.0, 138776.0, 153606.0, 165026.0]",0.12460702660751313
2780,1.0,1165,"[98161.0, 129625.0, 135710.0, 150375.0, 162575.0]",0.12652125964230695
2781,1.0,1166,"[95900.0, 126636.0, 132796.0, 147326.0, 160366.0]",0.12872414874876328
2782,1.0,1167,"[93705.0, 123769.0, 130034.0, 144459.0, 158399.0]",0.13134634959392097
2783,1.0,1168,"[91576.0, 121024.0, 127424.0, 141774.0, 156674.0]",0.13488203084865114
2784,1.0,1169,"[89513.0, 118401.0, 124966.0, 139271.0, 155191.0]",0.13876067599491188
2785,1.0,1170,"[87516.0, 115900.0, 122660.0, 136950.0, 153950.0]",0.14298643707372732
2786,1.0,1171,"[85585.0, 113521.0, 120506.0, 134811.0, 152951.0]",0.1475611402529578
2787,1.0,1172,"[83720.0, 111264.0, 118504.0, 132854.0, 152194.0]",0.15248406110910623
2788,1.0,1173,"[81921.0, 109129.0, 116654.0, 131079.0, 151679.0]",0.15775172661407505
2789,1.0,1174,"[80188.0, 107116.0, 114956.0, 129486.0, 151406.0]",0.16335775235273137
2790,1.0,1175,"[78521.0, 105225.0, 113410.0, 128075.0, 151375.0]",0.16929272328071507
2791,1.0,1176,"[76920.0, 103456.0, 112016.0, 126846.0, 151586.0]",0.1755441256849747
2792,1.0,1177,"[75385.0, 101809.0, 110774.0, 125799.0, 152039.0]",0.1820963369069964
2793,1.0,1178,"[73916.0, 100284.0, 109684.0, 124934.0, 152734.0]",0.18893067783571244
2794,1.0,1179,"[72513.0, 98881.0, 108746.0, 124251.0, 153671.0]",0.1960255312133777
2795,1.5,1115,"[315157.0, 470920.0, 520227.5, 588667.5, 652640.0]",0.18289111528757127
2796,1.5,1116,"[309596.0, 461831.0, 509713.5, 576518.5, 638331.0]",0.1818669145309076
2797,1.5,1117,"[304101.0, 452864.0, 499351.5, 564551.5, 624264.0]",0.18083915306003928
2798,1.5,1118,"[298672.0, 444019.0, 489141.5, 552766.5, 610439.0]",0.17980858758817192
2799,1.5,1119,"[293309.0, 435296.0, 479083.5, 541163.5, 596856.0]",0.17877604544129108
2800,1.5,1120,"[288012.0, 426695.0, 469177.5, 529742.5, 583515.0]",0.17774242950588165
2801,1.5,1121,"[282781.0, 418216.0, 459423.5, 518503.5, 570416.0]",0.1767087234477669
2802,1.5,1122,"[277616.0, 409859.0, 449821.5, 507446.5, 557559.0]",0.1756759972065593
2803,1.5,1123,"[272517.0, 401624.0, 440371.5, 496571.5, 544944.0]",0.17464541276829432
2804,1.5,1124,"[267484.0, 393511.0, 431073.5, 485878.5, 532571.0]",0.17361823021646822
2805,1.5,1125,"[262517.0, 385520.0, 421927.5, 475367.5, 520440.0]",0.17259581405886032
2806,1.5,1126,"[257616.0, 377651.0, 412933.5, 465038.5, 508551.0]",0.17157963982411623
2807,1.5,1127,"[252781.0, 369904.0, 404091.5, 454891.5, 496904.0]",0.1705713009180358
2808,1.5,1128,"[248012.0, 362279.0, 395401.5, 444926.5, 485499.0]",0.16957251572476473
